transaction_id;user_id;transaction_date;transaction_hour;voucher_price;payment_method;age_group;city;seabank_user;shopeepay_balance;registered_payment_methods;avg_monthly_transaction;status;cancel_stage
280;797;14/02/2025;14;29995;shopeepay;45+;Medan;FALSE;157470;3;1286236;cancelled;payment
281;1204;23/02/2025;6;29995;shopeepay;25-34;Makassar;TRUE;124555;1;533263;completed;
282;2862;21/03/2025;7;29995;debit_card;18-24;Medan;FALSE;101124;2;1522721;completed;
283;665;07/03/2025;15;29995;shopeepay;18-24;Surabaya;FALSE;14817;2;456914;cancelled;detail
284;2794;13/03/2025;12;49995;shopeepay;18-24;Makassar;FALSE;103845;2;194444;completed;
285;2978;13/01/2025;4;49995;shopeepay;18-24;Jakarta;FALSE;157116;2;192412;completed;
286;963;06/03/2025;2;29995;debit_card;18-24;Jakarta;FALSE;54333;2;1018561;completed;
287;1630;12/01/2025;12;29995;seabank;25-34;Medan;FALSE;33043;2;635698;completed;
288;1394;12/03/2025;18;29995;debit_card;25-34;Jakarta;FALSE;169123;1;1830624;cancelled;payment
289;1269;14/01/2025;11;49995;debit_card;25-34;Bandung;FALSE;22007;1;991650;cancelled;payment
290;1184;11/02/2025;18;29995;debit_card;45+;Jakarta;FALSE;66177;1;497803;completed;
291;373;17/03/2025;16;29995;debit_card;18-24;Jakarta;FALSE;86879;1;1946802;cancelled;payment
292;285;17/02/2025;10;29995;shopeepay;25-34;Medan;TRUE;33719;2;608382;completed;
293;2569;24/01/2025;2;29995;shopeepay;35-44;Bandung;FALSE;83984;2;256353;completed;
294;2745;06/03/2025;1;49995;shopeepay;25-34;Jakarta;FALSE;85180;1;1901088;completed;
295;807;17/01/2025;23;29995;shopeepay;45+;Medan;FALSE;72144;1;449308;cancelled;payment
296;647;07/02/2025;13;49995;shopeepay;25-34;Medan;FALSE;135024;2;916050;cancelled;detail
297;1605;28/01/2025;21;29995;shopeepay;18-24;Bandung;TRUE;55904;1;847784;completed;
298;2184;02/02/2025;20;29995;shopeepay;25-34;Makassar;FALSE;185217;3;1591898;cancelled;payment
299;96;24/01/2025;16;49995;shopeepay;25-34;Surabaya;FALSE;67470;3;583893;completed;
300;274;11/03/2025;1;29995;shopeepay;45+;Medan;FALSE;181134;1;875748;completed;
301;2926;26/03/2025;17;29995;debit_card;45+;Surabaya;FALSE;198418;1;1314099;completed;
302;2898;04/01/2025;22;29995;seabank;18-24;Jakarta;FALSE;29164;3;1857345;cancelled;browse
303;1201;02/02/2025;14;49995;debit_card;35-44;Bandung;FALSE;171066;3;939297;completed;
304;1773;10/01/2025;11;49995;seabank;35-44;Jakarta;TRUE;143949;3;1744771;completed;
305;784;05/02/2025;15;29995;seabank;25-34;Bandung;TRUE;63226;1;526356;completed;
306;1301;18/03/2025;15;49995;shopeepay;18-24;Jakarta;TRUE;124494;3;1534922;completed;
307;132;14/03/2025;6;29995;shopeepay;18-24;Bandung;FALSE;64814;3;1516624;completed;
308;1391;31/01/2025;5;49995;shopeepay;18-24;Jakarta;FALSE;124697;2;596440;completed;
309;2421;04/01/2025;13;49995;shopeepay;18-24;Jakarta;FALSE;43436;1;328588;completed;
310;1150;25/03/2025;7;49995;shopeepay;35-44;Bandung;FALSE;140362;3;139364;completed;
311;1811;08/01/2025;19;29995;seabank;25-34;Jakarta;TRUE;182296;1;1736018;completed;
312;2031;27/01/2025;23;29995;debit_card;18-24;Jakarta;FALSE;43016;1;1495289;completed;
313;808;05/02/2025;18;29995;seabank;45+;Jakarta;FALSE;173557;1;705930;completed;
314;744;09/01/2025;18;29995;seabank;25-34;Jakarta;FALSE;151247;2;649176;cancelled;payment
315;51;12/02/2025;11;49995;shopeepay;45+;Jakarta;FALSE;107697;2;1343541;completed;
316;1182;24/01/2025;8;49995;shopeepay;25-34;Surabaya;FALSE;111780;1;489268;completed;
317;56;06/02/2025;8;49995;shopeepay;45+;Makassar;FALSE;96008;1;1677376;cancelled;detail
318;744;10/02/2025;4;29995;debit_card;25-34;Jakarta;FALSE;151247;2;649176;completed;
319;2476;26/01/2025;13;29995;shopeepay;35-44;Medan;FALSE;41457;2;420425;cancelled;payment
320;443;04/01/2025;0;29995;seabank;25-34;Jakarta;FALSE;16740;2;268223;completed;
321;1935;01/01/2025;2;29995;seabank;25-34;Medan;TRUE;1225;3;597929;completed;
322;2374;20/01/2025;10;29995;debit_card;25-34;Bandung;FALSE;2024;3;1080605;completed;
323;2688;14/02/2025;20;29995;seabank;25-34;Makassar;TRUE;100364;2;1499462;completed;
324;1662;29/03/2025;3;29995;shopeepay;25-34;Surabaya;FALSE;43021;2;785922;cancelled;payment
325;2877;10/03/2025;19;29995;debit_card;25-34;Bandung;TRUE;32735;1;895218;completed;
326;80;21/02/2025;0;49995;shopeepay;18-24;Makassar;FALSE;197423;3;1675278;completed;
327;2522;05/03/2025;5;29995;debit_card;18-24;Surabaya;FALSE;27086;2;243786;completed;
328;377;21/01/2025;9;29995;debit_card;35-44;Bandung;FALSE;79599;3;476542;completed;
329;2967;21/03/2025;3;29995;seabank;35-44;Makassar;FALSE;179947;2;1548623;completed;
330;2381;13/03/2025;16;29995;seabank;35-44;Jakarta;FALSE;7370;2;1933998;cancelled;browse
331;441;17/03/2025;21;49995;shopeepay;18-24;Jakarta;TRUE;59875;3;610451;cancelled;detail
332;126;25/01/2025;20;29995;debit_card;25-34;Surabaya;FALSE;194188;1;1346629;cancelled;payment
333;1718;08/03/2025;4;29995;debit_card;25-34;Makassar;FALSE;81696;1;846116;completed;
334;219;26/01/2025;1;29995;seabank;25-34;Surabaya;FALSE;15419;2;76547;cancelled;browse
335;948;22/03/2025;0;49995;debit_card;45+;Surabaya;TRUE;171570;3;1045563;completed;
336;278;27/01/2025;15;49995;shopeepay;25-34;Medan;FALSE;104332;1;1296448;completed;
337;595;21/02/2025;6;29995;shopeepay;35-44;Medan;FALSE;138449;2;1179035;cancelled;payment
338;935;04/03/2025;20;49995;debit_card;18-24;Jakarta;FALSE;14988;1;1627646;completed;
339;2019;27/03/2025;2;29995;shopeepay;18-24;Surabaya;FALSE;168769;3;56220;cancelled;payment
340;141;14/02/2025;13;49995;debit_card;45+;Medan;FALSE;103700;2;1102063;cancelled;payment
341;2894;27/02/2025;21;29995;shopeepay;25-34;Jakarta;FALSE;50658;3;1890980;completed;
342;1631;07/02/2025;18;29995;seabank;35-44;Jakarta;FALSE;136343;1;1751400;completed;
343;877;04/02/2025;15;49995;shopeepay;35-44;Jakarta;TRUE;44989;2;1988906;cancelled;payment
344;1730;15/02/2025;21;29995;seabank;25-34;Jakarta;FALSE;36080;3;304164;completed;
345;110;12/03/2025;5;49995;debit_card;18-24;Surabaya;FALSE;152328;1;1419338;completed;
346;1076;03/01/2025;23;29995;seabank;25-34;Surabaya;TRUE;11217;3;989601;completed;
347;2661;06/01/2025;0;29995;seabank;25-34;Jakarta;FALSE;138874;2;928839;completed;
348;2761;13/01/2025;6;29995;shopeepay;18-24;Bandung;TRUE;87725;3;1883022;completed;
349;1994;15/02/2025;10;29995;seabank;18-24;Surabaya;TRUE;58013;1;1027602;completed;
350;1223;20/03/2025;17;49995;debit_card;25-34;Bandung;TRUE;37190;1;1773131;completed;
351;796;31/03/2025;8;29995;seabank;35-44;Surabaya;TRUE;131940;2;1141778;completed;
352;2030;02/02/2025;21;29995;seabank;25-34;Jakarta;FALSE;1617;2;1871992;completed;
353;729;20/03/2025;2;29995;debit_card;18-24;Jakarta;FALSE;81196;2;169779;completed;
354;2553;03/03/2025;23;49995;shopeepay;35-44;Makassar;FALSE;47940;1;891113;completed;
355;1538;04/03/2025;22;49995;seabank;25-34;Surabaya;FALSE;178043;3;774945;completed;
356;1041;25/02/2025;7;29995;seabank;25-34;Bandung;FALSE;163322;2;1692147;completed;
357;315;08/02/2025;7;29995;seabank;35-44;Jakarta;TRUE;114679;3;210787;cancelled;browse
358;77;01/03/2025;22;29995;seabank;35-44;Makassar;TRUE;53281;3;1474502;completed;
359;2947;19/03/2025;0;29995;seabank;25-34;Jakarta;FALSE;36807;1;1515232;completed;
360;1641;24/03/2025;9;29995;debit_card;25-34;Makassar;FALSE;173912;3;1910941;completed;
361;712;24/01/2025;14;49995;debit_card;25-34;Surabaya;TRUE;62583;2;1248601;completed;
362;1538;19/02/2025;9;29995;shopeepay;25-34;Surabaya;FALSE;178043;3;774945;cancelled;payment
363;1868;02/02/2025;7;29995;shopeepay;18-24;Jakarta;TRUE;98756;1;621934;completed;
364;854;17/03/2025;20;29995;debit_card;35-44;Makassar;FALSE;188946;3;537702;completed;
365;1162;15/03/2025;1;49995;shopeepay;18-24;Jakarta;FALSE;136578;1;1734409;completed;
366;1598;07/01/2025;17;29995;seabank;18-24;Jakarta;TRUE;107327;2;706053;completed;
367;2757;15/02/2025;1;29995;shopeepay;25-34;Surabaya;TRUE;91544;1;565750;cancelled;payment
368;1913;03/03/2025;20;29995;debit_card;45+;Medan;FALSE;22650;3;1177710;cancelled;payment
369;265;01/01/2025;18;49995;debit_card;35-44;Bandung;FALSE;151174;3;1347041;completed;
370;333;20/03/2025;21;29995;debit_card;18-24;Jakarta;FALSE;115042;1;1876161;completed;
371;2236;06/03/2025;8;29995;shopeepay;25-34;Jakarta;FALSE;99851;2;1300798;cancelled;payment
372;1087;14/02/2025;9;29995;shopeepay;25-34;Jakarta;FALSE;122189;2;1408147;completed;
373;820;25/03/2025;3;29995;seabank;25-34;Medan;FALSE;68811;1;262810;cancelled;detail
374;1303;24/02/2025;20;29995;seabank;18-24;Bandung;TRUE;130752;1;1685263;completed;
375;1566;07/03/2025;0;49995;shopeepay;25-34;Bandung;FALSE;45520;1;1619285;completed;
376;1195;08/03/2025;10;29995;shopeepay;18-24;Surabaya;FALSE;149760;3;1989097;completed;
377;1527;21/03/2025;21;49995;shopeepay;18-24;Surabaya;FALSE;132511;3;857174;cancelled;payment
378;299;23/02/2025;1;29995;shopeepay;25-34;Medan;FALSE;164361;2;918750;completed;
379;2249;04/03/2025;22;29995;shopeepay;25-34;Medan;FALSE;3052;2;725221;cancelled;payment
380;1159;23/02/2025;3;29995;debit_card;35-44;Makassar;TRUE;194020;2;288962;completed;
381;272;21/02/2025;14;29995;seabank;35-44;Jakarta;FALSE;188418;2;1512407;completed;
382;535;23/02/2025;19;29995;shopeepay;35-44;Jakarta;TRUE;10204;1;68077;completed;
383;2079;08/03/2025;12;29995;debit_card;45+;Medan;FALSE;33064;2;128944;completed;
384;1145;06/02/2025;0;29995;shopeepay;18-24;Makassar;FALSE;67384;3;1315028;completed;
385;69;12/01/2025;21;29995;shopeepay;18-24;Jakarta;TRUE;49323;3;422335;cancelled;payment
386;2931;28/02/2025;1;29995;seabank;25-34;Jakarta;FALSE;18510;2;152342;completed;
387;827;20/01/2025;5;29995;debit_card;25-34;Medan;TRUE;66617;2;533121;completed;
388;2972;28/03/2025;6;49995;shopeepay;18-24;Jakarta;FALSE;104817;2;589899;completed;
389;1170;27/03/2025;18;49995;shopeepay;18-24;Jakarta;TRUE;169694;3;1853137;completed;
390;984;01/02/2025;3;29995;shopeepay;18-24;Jakarta;FALSE;158074;2;240606;completed;
391;481;12/03/2025;17;49995;shopeepay;25-34;Jakarta;FALSE;109963;1;1452923;completed;
392;2341;27/03/2025;22;29995;debit_card;35-44;Bandung;FALSE;45291;1;1976198;completed;
393;2016;13/02/2025;8;49995;shopeepay;25-34;Jakarta;FALSE;126462;2;837189;completed;
394;1453;07/03/2025;20;49995;shopeepay;35-44;Bandung;TRUE;45612;2;702583;completed;
395;2134;19/03/2025;10;49995;seabank;25-34;Jakarta;FALSE;154837;2;893445;completed;
396;1040;24/02/2025;4;29995;debit_card;25-34;Surabaya;FALSE;148515;1;1458155;completed;
397;2776;16/01/2025;23;29995;seabank;25-34;Medan;TRUE;172349;3;1204137;completed;
398;628;29/03/2025;0;49995;shopeepay;35-44;Bandung;FALSE;162217;2;571291;completed;
399;118;12/03/2025;1;29995;debit_card;18-24;Jakarta;FALSE;10529;2;1206536;cancelled;payment
400;2318;09/03/2025;22;49995;debit_card;25-34;Makassar;FALSE;46901;3;1286873;completed;
401;2903;21/02/2025;2;49995;debit_card;18-24;Jakarta;FALSE;188367;1;989044;completed;
402;162;06/02/2025;21;49995;seabank;25-34;Jakarta;TRUE;184133;1;519134;completed;
403;2748;15/02/2025;16;29995;shopeepay;18-24;Makassar;TRUE;147276;3;423200;completed;
404;1677;10/02/2025;23;29995;seabank;18-24;Jakarta;FALSE;61710;2;1475399;completed;
405;167;05/01/2025;1;29995;seabank;25-34;Makassar;FALSE;149112;2;831085;completed;
406;300;07/03/2025;0;49995;debit_card;18-24;Bandung;TRUE;150811;2;211101;completed;
407;2076;05/01/2025;1;29995;shopeepay;35-44;Medan;TRUE;79781;3;257977;completed;
408;562;04/03/2025;7;29995;shopeepay;18-24;Bandung;TRUE;186005;1;1016793;completed;
409;2931;03/01/2025;12;29995;shopeepay;25-34;Jakarta;FALSE;18510;2;152342;completed;
410;2204;08/01/2025;13;29995;debit_card;18-24;Surabaya;FALSE;182394;2;1209940;completed;
411;1348;26/01/2025;20;29995;shopeepay;25-34;Surabaya;FALSE;120461;2;715323;cancelled;payment
412;1145;15/03/2025;11;29995;shopeepay;18-24;Makassar;FALSE;67384;3;1315028;cancelled;payment
413;2700;22/02/2025;8;29995;debit_card;35-44;Jakarta;FALSE;45414;2;1114428;cancelled;payment
414;1552;17/03/2025;18;29995;shopeepay;25-34;Jakarta;FALSE;119821;3;489090;completed;
415;2869;25/03/2025;23;29995;debit_card;18-24;Bandung;FALSE;58017;1;881022;completed;
416;561;29/01/2025;19;49995;seabank;35-44;Jakarta;TRUE;90810;3;1808217;completed;
417;1188;14/01/2025;6;49995;debit_card;18-24;Surabaya;FALSE;55746;3;560839;completed;
418;1690;05/01/2025;9;29995;debit_card;35-44;Makassar;FALSE;103719;2;485643;completed;
419;312;27/01/2025;23;29995;seabank;18-24;Surabaya;FALSE;49294;3;880171;completed;
420;2424;09/03/2025;2;49995;seabank;25-34;Medan;TRUE;156659;1;481600;completed;
421;1370;29/01/2025;18;29995;shopeepay;18-24;Jakarta;FALSE;39015;3;1319214;completed;
422;2198;03/01/2025;16;29995;shopeepay;35-44;Jakarta;TRUE;4595;1;1149695;cancelled;detail
423;1912;30/01/2025;7;29995;debit_card;35-44;Surabaya;FALSE;108718;3;641082;cancelled;payment
424;2633;09/01/2025;17;29995;seabank;18-24;Jakarta;TRUE;187453;2;1753525;completed;
425;581;01/01/2025;6;29995;debit_card;25-34;Medan;FALSE;102063;3;800377;completed;
426;977;23/01/2025;6;49995;shopeepay;25-34;Medan;FALSE;127874;1;374639;completed;
427;177;08/03/2025;22;29995;debit_card;25-34;Surabaya;FALSE;34607;1;1156005;completed;
428;2402;01/02/2025;19;29995;shopeepay;18-24;Makassar;FALSE;147030;2;1111738;completed;
429;514;29/03/2025;22;29995;debit_card;35-44;Bandung;FALSE;118065;2;1706051;cancelled;payment
430;2357;06/01/2025;15;29995;shopeepay;45+;Jakarta;TRUE;147330;3;1061987;completed;
431;119;18/03/2025;14;29995;shopeepay;35-44;Jakarta;TRUE;32175;3;1201054;completed;
432;1543;18/02/2025;13;29995;debit_card;25-34;Jakarta;FALSE;116196;2;1404981;cancelled;payment
433;767;15/01/2025;15;49995;seabank;35-44;Surabaya;FALSE;156910;3;1485079;completed;
434;973;27/02/2025;23;49995;debit_card;35-44;Jakarta;TRUE;38575;3;1331306;completed;
435;916;22/02/2025;8;29995;debit_card;25-34;Medan;TRUE;133909;2;1361611;cancelled;payment
436;2526;30/01/2025;22;29995;shopeepay;18-24;Jakarta;TRUE;59263;1;392775;completed;
437;1438;17/03/2025;21;29995;shopeepay;35-44;Bandung;TRUE;61600;1;476365;completed;
438;587;09/02/2025;20;29995;seabank;18-24;Medan;FALSE;161612;3;1715313;completed;
439;351;28/02/2025;9;29995;shopeepay;25-34;Jakarta;TRUE;187299;1;783709;completed;
440;1530;04/03/2025;14;29995;debit_card;25-34;Jakarta;TRUE;89023;1;645635;completed;
441;2243;17/02/2025;22;29995;shopeepay;25-34;Medan;TRUE;15945;2;1532840;completed;
442;1474;09/03/2025;9;49995;seabank;25-34;Medan;FALSE;193945;1;503882;completed;
443;496;07/01/2025;1;49995;seabank;25-34;Jakarta;TRUE;107447;1;1050624;cancelled;detail
444;2563;16/02/2025;4;29995;debit_card;18-24;Jakarta;FALSE;4329;2;1108105;completed;
445;2744;12/02/2025;7;49995;seabank;18-24;Makassar;TRUE;124686;1;340635;completed;
446;1871;16/01/2025;5;29995;debit_card;35-44;Medan;FALSE;2631;3;163947;cancelled;detail
447;273;22/01/2025;5;29995;shopeepay;35-44;Surabaya;TRUE;126372;1;585452;completed;
448;2928;04/03/2025;0;29995;seabank;45+;Surabaya;TRUE;120120;1;873919;cancelled;payment
449;2100;15/02/2025;15;29995;debit_card;25-34;Jakarta;FALSE;110373;2;615156;completed;
450;263;14/02/2025;17;29995;debit_card;18-24;Medan;TRUE;185140;1;1412393;completed;
451;2181;10/02/2025;2;49995;shopeepay;25-34;Medan;TRUE;144195;1;1216827;completed;
452;2358;25/01/2025;6;49995;debit_card;18-24;Makassar;FALSE;103613;1;1644928;completed;
453;1597;19/02/2025;11;29995;debit_card;18-24;Surabaya;TRUE;191386;2;1213671;completed;
454;2064;08/03/2025;9;29995;debit_card;25-34;Jakarta;TRUE;181051;1;1523400;completed;
455;1765;21/02/2025;21;49995;seabank;18-24;Medan;FALSE;102231;1;797662;completed;
456;195;27/03/2025;20;49995;seabank;25-34;Medan;FALSE;3338;3;654025;cancelled;payment
457;1787;31/01/2025;9;29995;debit_card;25-34;Bandung;TRUE;65563;2;1578839;cancelled;payment
458;1467;06/02/2025;22;49995;debit_card;45+;Jakarta;FALSE;88757;1;803523;completed;
459;2351;22/01/2025;8;29995;shopeepay;25-34;Surabaya;FALSE;87242;3;994803;completed;
460;1072;27/01/2025;10;29995;debit_card;18-24;Surabaya;FALSE;58235;1;607827;completed;
461;1771;02/01/2025;18;49995;debit_card;25-34;Jakarta;FALSE;131980;3;1317050;completed;
462;1145;22/01/2025;7;29995;debit_card;18-24;Makassar;FALSE;67384;3;1315028;completed;
463;1523;22/02/2025;17;29995;seabank;25-34;Bandung;FALSE;181136;1;410868;completed;
464;832;17/01/2025;3;29995;seabank;25-34;Bandung;TRUE;187426;2;220316;completed;
465;562;25/02/2025;1;29995;shopeepay;18-24;Bandung;TRUE;186005;1;1016793;completed;
466;41;25/03/2025;12;29995;debit_card;18-24;Jakarta;FALSE;66266;1;384132;completed;
467;1480;29/03/2025;22;29995;shopeepay;25-34;Surabaya;FALSE;172407;1;739503;completed;
468;2582;31/01/2025;13;29995;shopeepay;35-44;Medan;FALSE;13392;3;1851952;cancelled;payment
469;371;12/02/2025;19;29995;debit_card;18-24;Jakarta;FALSE;103187;3;1392278;cancelled;payment
470;1206;13/03/2025;21;29995;seabank;35-44;Medan;TRUE;122408;1;1617909;completed;
471;2565;22/02/2025;23;29995;shopeepay;25-34;Makassar;FALSE;198012;1;1131458;completed;
472;657;05/01/2025;14;29995;shopeepay;18-24;Jakarta;TRUE;49757;1;1216289;completed;
473;590;02/01/2025;12;29995;shopeepay;18-24;Jakarta;FALSE;171915;1;528704;completed;
474;231;28/02/2025;5;29995;shopeepay;35-44;Medan;FALSE;123649;3;1392373;completed;
475;809;04/01/2025;19;29995;shopeepay;25-34;Jakarta;TRUE;181693;3;979588;completed;
476;1372;03/02/2025;5;29995;seabank;18-24;Medan;FALSE;146046;1;1632598;completed;
477;479;08/03/2025;0;49995;shopeepay;45+;Medan;FALSE;143641;2;1877916;completed;
478;1233;25/03/2025;14;29995;shopeepay;18-24;Medan;TRUE;43923;3;671645;completed;
479;2723;14/03/2025;5;49995;debit_card;35-44;Bandung;TRUE;12204;1;601719;completed;
480;2326;06/01/2025;14;29995;shopeepay;45+;Surabaya;FALSE;153460;3;1766126;completed;
481;1773;27/02/2025;14;29995;shopeepay;35-44;Jakarta;TRUE;143949;3;1744771;completed;
482;2101;16/02/2025;13;29995;debit_card;45+;Medan;FALSE;137637;2;1196615;cancelled;payment
483;1885;05/01/2025;9;29995;shopeepay;18-24;Jakarta;TRUE;113926;1;1590978;completed;
484;1034;02/03/2025;7;29995;shopeepay;18-24;Makassar;FALSE;4841;1;1253913;completed;
485;1763;25/02/2025;3;29995;seabank;18-24;Bandung;FALSE;104887;1;973733;cancelled;payment
486;748;04/02/2025;21;49995;debit_card;25-34;Medan;TRUE;165201;2;757217;completed;
487;464;13/01/2025;5;29995;shopeepay;25-34;Surabaya;TRUE;102840;3;896454;completed;
488;754;26/01/2025;19;49995;debit_card;25-34;Surabaya;TRUE;192949;3;575400;completed;
489;1841;27/03/2025;23;29995;debit_card;25-34;Makassar;FALSE;19416;3;654918;completed;
490;583;05/03/2025;20;49995;debit_card;25-34;Medan;FALSE;4263;2;1756525;completed;
491;2206;20/03/2025;16;49995;shopeepay;45+;Medan;TRUE;155983;3;1462482;completed;
492;19;11/01/2025;22;29995;shopeepay;25-34;Jakarta;FALSE;57207;2;1063567;cancelled;payment
493;55;03/03/2025;23;29995;shopeepay;25-34;Surabaya;FALSE;33525;1;1498811;cancelled;payment
494;1751;21/03/2025;21;29995;seabank;25-34;Jakarta;TRUE;138822;2;747590;completed;
495;721;16/02/2025;6;29995;shopeepay;45+;Jakarta;FALSE;192233;3;748165;completed;
496;2809;11/03/2025;11;49995;debit_card;25-34;Surabaya;TRUE;170951;1;190017;completed;
497;1564;16/03/2025;22;29995;debit_card;18-24;Jakarta;FALSE;72725;1;328263;completed;
498;2856;27/02/2025;3;49995;debit_card;25-34;Bandung;TRUE;16772;3;1179429;completed;
499;2771;10/01/2025;13;29995;shopeepay;18-24;Surabaya;TRUE;94410;1;1688388;completed;
500;2333;16/01/2025;3;29995;seabank;25-34;Jakarta;FALSE;78000;2;801247;cancelled;payment
501;1556;12/01/2025;15;29995;debit_card;18-24;Surabaya;FALSE;21832;1;1868382;cancelled;detail
502;2559;12/03/2025;0;29995;shopeepay;18-24;Jakarta;FALSE;84731;2;424340;completed;
503;1420;29/03/2025;17;29995;seabank;45+;Jakarta;FALSE;156017;1;1563071;completed;
504;2168;19/02/2025;18;29995;debit_card;18-24;Jakarta;FALSE;190486;2;1555859;completed;
505;2145;15/01/2025;20;49995;shopeepay;25-34;Medan;FALSE;89846;3;1329696;completed;
506;2168;28/02/2025;9;29995;shopeepay;18-24;Jakarta;FALSE;190486;2;1555859;completed;
507;1561;11/03/2025;4;29995;shopeepay;25-34;Surabaya;FALSE;112175;1;54321;completed;
508;1177;03/03/2025;12;29995;seabank;35-44;Surabaya;FALSE;135501;2;627614;completed;
509;1269;24/03/2025;5;29995;seabank;25-34;Bandung;FALSE;22007;1;991650;cancelled;payment
510;1796;13/03/2025;22;29995;debit_card;18-24;Jakarta;TRUE;13107;3;203033;completed;
511;2441;03/03/2025;3;29995;shopeepay;25-34;Medan;TRUE;188461;1;609268;completed;
512;1167;19/02/2025;15;29995;seabank;35-44;Jakarta;FALSE;77123;1;936358;completed;
513;2842;18/03/2025;7;29995;shopeepay;35-44;Jakarta;FALSE;4959;3;744298;cancelled;payment
514;1871;23/02/2025;15;29995;shopeepay;35-44;Medan;FALSE;2631;3;163947;cancelled;payment
515;2268;23/02/2025;10;29995;shopeepay;35-44;Medan;FALSE;164141;1;280882;completed;
516;2887;28/01/2025;21;29995;shopeepay;25-34;Surabaya;FALSE;56289;1;1188993;completed;
517;160;20/02/2025;0;49995;debit_card;35-44;Jakarta;FALSE;167721;2;459991;completed;
